Generation,Name,Gene0,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23
9,Jean-Baptiste KruskalVIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
9,Ken KruskalVIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste Braitenberg ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.4579271,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,0.8147049,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste BraitenbergII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.4579271,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,0.8147049,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste KruskalII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.09032559,0.1851398,-0.4779074,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken KruskalII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,-0.7192264,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.2556062,-0.04147595,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken KruskalVI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,-0.7192264,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken KruskalVII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste KruskalVI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste KruskalVII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken KruskalIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,-0.7192264,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Ken Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
9,Jean-Baptiste Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,0.6727163,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.06480932,0.02233219
9,Jean-Baptiste BraitenbergIII,-0.6176347,-0.4680977,0.02738762,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,0.6214968,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.9770179,-0.0481149,-0.8351914,0.02233219
9,Jean-Baptiste BraitenbergIV,-0.6176347,-0.4680977,0.02738762,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,0.6214968,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.9770179,-0.0481149,-0.8351914,0.02233219
10,Jean-Baptiste Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
10,Jean-Baptiste KruskalII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
10,Jean-Baptiste KruskalVI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
10,Ken KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Jean-Baptiste KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalIX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalXIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalVIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Jean-Baptiste KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,0.9842031,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.217937,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalVII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,-0.7192264,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,-0.7192264,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Ken KruskalVI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.957044,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Jean-Baptiste KruskalIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.7161903,0.02233219
10,Ken KruskalXII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.7161903,0.02233219
10,Ken KruskalXI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.957044,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.5314708,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
10,Jean-Baptiste Braitenberg ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,-0.04147595,0.3843,-0.5760097,-0.006476164,-0.7192264,0.5345409,0.7261734,0.915252,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalVII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.7388045,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Jean-Baptiste Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
11,Jean-Baptiste KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
11,Ken KruskalXIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Jean-Baptiste KruskalIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,-0.6698407,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalXV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalXIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,0.9842031,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.217937,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalXII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,0.9842031,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.217937,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,0.9842031,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.217937,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.4226041,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalVIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalXI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Ken KruskalIX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.7388045,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.7161903,0.02233219
11,Ken KruskalIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.5314708,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
11,Jean-Baptiste KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.8024603,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
11,Jean-Baptiste KruskalII,0.4894913,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.9059625,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.7161903,0.02233219
11,Ken KruskalVI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.5417805,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.4226041,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalXV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.4226041,-0.5164419,0.5738269,-0.4463804,-0.2105153,0.02233219
12,Ken KruskalX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.7388045,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.2721014,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Jean-Baptiste KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,-0.6698407,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
12,Jean-Baptiste Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,-0.6698407,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2541802,0.02233219
12,Ken KruskalXIV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalXIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalIX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalVIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken Kruskal ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalVI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalV,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalIII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Joseph Braitenberg ,-0.6176347,-0.4680977,-0.1733316,0.401603,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalXII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.4226041,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalVII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,0.3391988,-0.4344395,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.4226041,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Jean-Baptiste KruskalII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,-0.4344395,0.806688,0.1014187,-0.56937,0.3843,-0.5760097,-0.006476164,0.239591,-0.07977122,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken KruskalXI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5080794,0.5738269,-0.0481149,-0.2105153,0.02233219
12,Ken Braitenberg ,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,0.9527009,0.02233219
12,Ken KruskalII,0.5668861,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.7388045,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.6319997,-0.5164419,0.5738269,-0.0481149,-0.7161903,0.02233219
13,Ken KruskalXII,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.957044,0.3843,-0.7388045,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
13,Ken KruskalXI,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5164419,0.5738269,-0.0481149,-0.2105153,-0.690154
13,Ken KruskalIX,-0.6176347,-0.4680977,-0.1733316,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.9669197,-0.5080794,0.5738269,-0.0481149,-0.2105153,0.02233219
13,Ken KruskalXIV,-0.6176347,-0.4680977,-0.1452522,-0.9865797,-0.8247284,0.3624351,0.806688,0.1014187,0.7530091,0.3843,-0.5760097,-0.006476164,0.239591,0.5345409,-0.6729642,0.2918515,0.1851398,0.2604702,0.1801847,-0.5164419,0.5738269,-0.0481149,-0.2105153,0.02233219
